split,subsplit,beat_idx,source,spike_idx,qrs_gt_ms,window_pre,overlaps_any,n_beats_in_window,first_overlap_pos,err_ms
unannotated,unann,3605,p19_2,910174,,150,False,0,,
unannotated,unann,3606,p19_2,910776,,150,False,0,,
unannotated,unann,3607,p19_2,911381,,150,False,0,,
unannotated,unann,3608,p19_2,911986,,150,False,0,,
unannotated,unann,3609,p19_2,912576,,150,False,0,,
unannotated,unann,3610,p19_2,912977,,150,True,1,547.0,
unannotated,unann,3611,p19_2,913374,,150,False,0,,
unannotated,unann,3612,p19_2,913776,,150,False,0,,
unannotated,unann,3613,p19_2,914176,,150,True,1,432.0,
unannotated,unann,3614,p19_2,914458,,150,True,1,268.0,
unannotated,unann,3615,p19_2,914576,,150,True,1,32.0,
unannotated,unann,3616,p19_2,914977,,150,False,0,,
unannotated,unann,3617,p19_2,915378,,150,True,2,263.0,
unannotated,unann,3618,p19_2,915491,,150,True,3,37.0,
unannotated,unann,3619,p19_2,915663,,150,True,3,285.0,
unannotated,unann,3620,p19_2,915798,,150,True,3,281.0,
unannotated,unann,3621,p19_2,915929,,150,True,2,273.0,
unannotated,unann,3622,p19_2,916854,,150,False,0,,
unannotated,unann,3623,p19_2,917465,,150,False,0,,
unannotated,unann,3624,p19_2,918076,,150,False,0,,
unannotated,unann,3625,p19_2,918685,,150,False,0,,
unannotated,unann,3626,p19_2,919303,,150,False,0,,
unannotated,unann,3627,p2_1,437,,150,False,0,,
unannotated,unann,3628,p2_1,1087,,150,False,0,,
unannotated,unann,3629,p2_1,1735,,150,False,0,,
unannotated,unann,3630,p2_1,2383,,150,False,0,,
unannotated,unann,3631,p2_1,3028,,150,False,0,,
unannotated,unann,3632,p2_1,3672,,150,False,0,,
unannotated,unann,3633,p2_1,4322,,150,False,0,,
unannotated,unann,3634,p2_1,4969,,150,False,0,,
unannotated,unann,3635,p2_1,5618,,150,False,0,,
unannotated,unann,3636,p2_1,6271,,150,False,0,,
unannotated,unann,3637,p2_1,6921,,150,False,0,,
unannotated,unann,3638,p2_1,7569,,150,False,0,,
unannotated,unann,3639,p2_1,8219,,150,False,0,,
unannotated,unann,3640,p2_1,8866,,150,False,0,,
unannotated,unann,3641,p2_1,9515,,150,False,0,,
unannotated,unann,3642,p2_1,10164,,150,False,0,,
unannotated,unann,3643,p2_1,10812,,150,False,0,,
unannotated,unann,3644,p2_1,11463,,150,False,0,,
unannotated,unann,3645,p2_1,12113,,150,False,0,,
unannotated,unann,3646,p2_1,12764,,150,False,0,,
unannotated,unann,3647,p2_1,13412,,150,False,0,,
unannotated,unann,3648,p2_1,14055,,150,False,0,,
unannotated,unann,3649,p2_1,14703,,150,False,0,,
unannotated,unann,3650,p2_1,15358,,150,False,0,,
unannotated,unann,3651,p2_1,16005,,150,False,0,,
unannotated,unann,3652,p2_1,16657,,150,False,0,,
unannotated,unann,3653,p2_1,17310,,150,False,0,,
unannotated,unann,3654,p2_1,17959,,150,False,0,,
unannotated,unann,3655,p2_1,18613,,150,False,0,,
unannotated,unann,3656,p2_1,19267,,150,False,0,,
unannotated,unann,3657,p2_1,19924,,150,False,0,,
unannotated,unann,3658,p2_1,20576,,150,False,0,,
unannotated,unann,3659,p2_1,21232,,150,False,0,,
unannotated,unann,3660,p2_1,21891,,150,False,0,,
unannotated,unann,3661,p2_1,22551,,150,False,0,,
unannotated,unann,3662,p2_1,23208,,150,False,0,,
unannotated,unann,3663,p2_1,23866,,150,False,0,,
unannotated,unann,3664,p2_1,24507,,150,False,0,,
unannotated,unann,3665,p2_1,25104,,150,False,0,,
unannotated,unann,3666,p2_1,25680,,150,False,0,,
unannotated,unann,3667,p2_1,26219,,150,False,0,,
unannotated,unann,3668,p2_1,27162,,150,False,0,,
unannotated,unann,3669,p2_1,27783,,150,False,0,,
unannotated,unann,3670,p2_1,28427,,150,False,0,,
unannotated,unann,3671,p2_1,29072,,150,False,0,,
unannotated,unann,3672,p2_1,29711,,150,False,0,,
unannotated,unann,3673,p2_1,30351,,150,False,0,,
unannotated,unann,3674,p2_1,30986,,150,False,0,,
unannotated,unann,3675,p2_1,31624,,150,False,0,,
unannotated,unann,3676,p2_1,32264,,150,False,0,,
unannotated,unann,3677,p2_1,32906,,150,False,0,,
unannotated,unann,3678,p2_1,33552,,150,False,0,,
unannotated,unann,3679,p2_1,34192,,150,False,0,,
unannotated,unann,3680,p2_1,34839,,150,False,0,,
unannotated,unann,3681,p2_1,35257,,150,False,0,,
unannotated,unann,3682,p2_1,35834,,150,False,0,,
unannotated,unann,3683,p2_1,36458,,150,False,0,,
unannotated,unann,3684,p2_1,37059,,150,False,0,,
unannotated,unann,3685,p2_1,37540,,150,False,0,,
unannotated,unann,3686,p2_1,38095,,150,False,0,,
unannotated,unann,3687,p2_1,38727,,150,False,0,,
unannotated,unann,3688,p2_1,39359,,150,False,0,,
unannotated,unann,3689,p2_1,40618,,150,False,0,,
unannotated,unann,3690,p2_1,41244,,150,False,0,,
unannotated,unann,3691,p2_1,41881,,150,False,0,,
unannotated,unann,3692,p2_1,42514,,150,False,0,,
unannotated,unann,3693,p2_1,43152,,150,False,0,,
unannotated,unann,3694,p2_1,43783,,150,False,0,,
unannotated,unann,3695,p2_1,44416,,150,False,0,,
unannotated,unann,3696,p2_1,45050,,150,False,0,,
unannotated,unann,3697,p2_1,45687,,150,False,0,,
unannotated,unann,3698,p2_1,46321,,150,False,0,,
unannotated,unann,3699,p2_1,46964,,150,False,0,,
unannotated,unann,3700,p2_1,47602,,150,False,0,,
unannotated,unann,3701,p2_1,48178,,150,False,0,,
unannotated,unann,3702,p2_1,48779,,150,False,0,,
unannotated,unann,3703,p2_1,49356,,150,False,0,,
unannotated,unann,3704,p2_1,49956,,150,False,0,,
unannotated,unann,3705,p2_1,50556,,150,False,0,,
unannotated,unann,3706,p2_1,51182,,150,False,0,,
unannotated,unann,3707,p2_1,51758,,150,False,0,,
unannotated,unann,3708,p2_1,52359,,150,True,1,533.0,
unannotated,unann,3709,p2_1,53292,,150,False,0,,
unannotated,unann,3710,p2_1,53896,,150,False,0,,
unannotated,unann,3711,p2_1,54515,,150,False,0,,
unannotated,unann,3712,p2_1,55136,,150,False,0,,
unannotated,unann,3713,p2_1,55761,,150,False,0,,
unannotated,unann,3714,p2_1,56388,,150,False,0,,
unannotated,unann,3715,p2_1,57020,,150,False,0,,
unannotated,unann,3716,p2_1,57651,,150,False,0,,
unannotated,unann,3717,p2_1,58282,,150,False,0,,
unannotated,unann,3718,p2_1,58919,,150,False,0,,
unannotated,unann,3719,p2_1,59555,,150,False,0,,
unannotated,unann,3720,p2_1,60194,,150,False,0,,
unannotated,unann,3721,p2_1,60834,,150,False,0,,
unannotated,unann,3722,p2_1,61471,,150,False,0,,
unannotated,unann,3723,p2_1,62111,,150,False,0,,
unannotated,unann,3724,p2_1,62752,,150,False,0,,
unannotated,unann,3725,p2_1,63394,,150,False,0,,
unannotated,unann,3726,p2_1,64035,,150,False,0,,
unannotated,unann,3727,p2_1,64673,,150,False,0,,
unannotated,unann,3728,p2_1,65311,,150,False,0,,
unannotated,unann,3729,p2_1,65762,,150,False,0,,
unannotated,unann,3730,p2_1,66393,,150,False,0,,
unannotated,unann,3731,p2_1,66969,,150,False,0,,
unannotated,unann,3732,p2_1,67569,,150,False,0,,
unannotated,unann,3733,p2_1,68172,,150,False,0,,
unannotated,unann,3734,p2_1,68770,,150,False,0,,
unannotated,unann,3735,p2_1,69246,,150,False,0,,
unannotated,unann,3736,p2_1,69853,,150,False,0,,
unannotated,unann,3737,p2_1,71118,,150,False,0,,
unannotated,unann,3738,p2_1,71744,,150,False,0,,
unannotated,unann,3739,p2_1,72382,,150,False,0,,
unannotated,unann,3740,p2_1,73018,,150,False,0,,
unannotated,unann,3741,p2_1,73658,,150,False,0,,
unannotated,unann,3742,p2_1,74293,,150,False,0,,
unannotated,unann,3743,p2_1,74930,,150,False,0,,
unannotated,unann,3744,p2_1,75569,,150,False,0,,
unannotated,unann,3745,p2_1,76202,,150,False,0,,
unannotated,unann,3746,p2_1,76856,,150,False,0,,
unannotated,unann,3747,p2_1,77503,,150,False,0,,
unannotated,unann,3748,p2_1,78140,,150,False,0,,
unannotated,unann,3749,p2_1,78776,,150,True,1,513.0,
unannotated,unann,3750,p2_1,80067,,150,False,0,,
unannotated,unann,3751,p2_1,80702,,150,False,0,,
unannotated,unann,3752,p2_1,81345,,150,False,0,,
unannotated,unann,3753,p2_1,81988,,150,False,0,,
unannotated,unann,3754,p2_1,82633,,150,False,0,,
unannotated,unann,3755,p2_1,83282,,150,False,0,,
unannotated,unann,3756,p2_1,83881,,150,False,0,,
unannotated,unann,3757,p2_1,84476,,150,False,0,,
unannotated,unann,3758,p2_1,85053,,150,False,0,,
unannotated,unann,3759,p2_1,85657,,150,True,1,536.0,
unannotated,unann,3760,p2_1,86504,,150,False,0,,
unannotated,unann,3761,p2_1,87119,,150,False,0,,
unannotated,unann,3762,p2_1,87752,,150,False,0,,
unannotated,unann,3763,p2_1,88389,,150,False,0,,
unannotated,unann,3764,p2_1,89026,,150,True,1,469.0,
unannotated,unann,3765,p2_1,89345,,150,False,0,,
unannotated,unann,3766,p2_1,89965,,150,False,0,,
unannotated,unann,3767,p2_1,90568,,150,False,0,,
unannotated,unann,3768,p2_1,91024,,150,False,0,,
unannotated,unann,3769,p2_1,91629,,150,False,0,,
unannotated,unann,3770,p2_1,92265,,150,False,0,,
unannotated,unann,3771,p2_1,92905,,150,False,0,,
unannotated,unann,3772,p2_1,93543,,150,True,1,543.0,
unannotated,unann,3773,p2_1,94817,,150,False,0,,
unannotated,unann,3774,p2_1,95454,,150,False,0,,
unannotated,unann,3775,p2_1,96101,,150,False,0,,
unannotated,unann,3776,p2_1,96745,,150,False,0,,
unannotated,unann,3777,p2_1,97389,,150,False,0,,
unannotated,unann,3778,p2_1,97810,,150,False,0,,
unannotated,unann,3779,p2_1,98411,,150,False,0,,
unannotated,unann,3780,p2_1,99013,,150,False,0,,
unannotated,unann,3781,p2_1,99640,,150,False,0,,
unannotated,unann,3782,p2_1,100094,,150,False,0,,
unannotated,unann,3783,p2_1,100690,,150,False,0,,
unannotated,unann,3784,p2_1,101333,,150,False,0,,
unannotated,unann,3785,p2_1,101976,,150,False,0,,
unannotated,unann,3786,p2_1,103279,,150,False,0,,
unannotated,unann,3787,p2_1,103924,,150,False,0,,
unannotated,unann,3788,p2_1,104578,,150,False,0,,
unannotated,unann,3789,p2_1,105233,,150,False,0,,
unannotated,unann,3790,p2_1,105890,,150,False,0,,
unannotated,unann,3791,p2_1,106548,,150,False,0,,
unannotated,unann,3792,p2_1,107196,,150,False,0,,
unannotated,unann,3793,p2_1,107820,,150,False,0,,
unannotated,unann,3794,p2_1,108415,,150,False,0,,
unannotated,unann,3795,p2_1,108992,,150,False,0,,
unannotated,unann,3796,p2_1,109600,,150,False,0,,
unannotated,unann,3797,p2_1,110200,,150,False,0,,
unannotated,unann,3798,p2_1,110798,,150,True,1,525.0,
unannotated,unann,3799,p2_1,112426,,150,False,0,,
unannotated,unann,3800,p2_1,113064,,150,False,0,,
unannotated,unann,3801,p2_1,113715,,150,False,0,,
unannotated,unann,3802,p2_1,114359,,150,False,0,,
unannotated,unann,3803,p2_1,115004,,150,False,0,,
unannotated,unann,3804,p2_1,115651,,150,False,0,,
unannotated,unann,3805,p2_1,116292,,150,False,0,,
unannotated,unann,3806,p2_1,116916,,150,False,0,,
unannotated,unann,3807,p2_1,117512,,150,False,0,,
unannotated,unann,3808,p2_1,118088,,150,True,1,522.0,
unannotated,unann,3809,p2_1,118948,,150,False,0,,
unannotated,unann,3810,p2_1,119570,,150,False,0,,
unannotated,unann,3811,p2_1,120218,,150,False,0,,
unannotated,unann,3812,p2_1,120866,,150,False,0,,
unannotated,unann,3813,p2_1,121514,,150,False,0,,
unannotated,unann,3814,p2_1,122150,,150,False,0,,
unannotated,unann,3815,p2_1,122747,,150,False,0,,
unannotated,unann,3816,p2_1,123345,,150,False,0,,
unannotated,unann,3817,p2_1,123922,,150,False,0,,
unannotated,unann,3818,p2_1,124521,,150,False,0,,
unannotated,unann,3819,p2_1,125141,,150,True,1,489.0,
unannotated,unann,3820,p2_1,126030,,150,False,0,,
unannotated,unann,3821,p2_1,126647,,150,False,0,,
unannotated,unann,3822,p2_1,127282,,150,False,0,,
unannotated,unann,3823,p2_1,127914,,150,False,0,,
unannotated,unann,3824,p2_1,128550,,150,False,0,,
unannotated,unann,3825,p2_1,129190,,150,False,0,,
unannotated,unann,3826,p2_1,129832,,150,False,0,,
unannotated,unann,3827,p2_1,130475,,150,False,0,,
unannotated,unann,3828,p2_1,131120,,150,False,0,,
unannotated,unann,3829,p2_1,131766,,150,False,0,,
unannotated,unann,3830,p2_1,132365,,150,False,0,,
unannotated,unann,3831,p2_1,132961,,150,False,0,,
unannotated,unann,3832,p2_1,133537,,150,False,0,,
unannotated,unann,3833,p2_1,134138,,150,True,1,502.0,
unannotated,unann,3834,p2_1,135589,,150,False,0,,
unannotated,unann,3835,p2_1,136227,,150,True,1,461.0,
unannotated,unann,3836,p2_1,136538,,150,False,0,,
unannotated,unann,3837,p2_1,137157,,150,False,0,,
unannotated,unann,3838,p2_1,137650,,150,False,0,,
unannotated,unann,3839,p2_1,138188,,150,False,0,,
unannotated,unann,3840,p2_1,138821,,150,False,0,,
unannotated,unann,3841,p2_1,139461,,150,False,0,,
unannotated,unann,3842,p2_1,140095,,150,False,0,,
unannotated,unann,3843,p2_1,140733,,150,True,1,468.0,
unannotated,unann,3844,p2_1,142018,,150,False,0,,
unannotated,unann,3845,p2_1,142663,,150,False,0,,
unannotated,unann,3846,p2_1,143280,,150,False,0,,
unannotated,unann,3847,p2_1,143877,,150,False,0,,
unannotated,unann,3848,p2_1,144450,,150,False,0,,
unannotated,unann,3849,p2_1,145051,,150,False,0,,
unannotated,unann,3850,p2_1,145676,,150,False,0,,
unannotated,unann,3851,p2_1,146254,,150,False,0,,
unannotated,unann,3852,p2_1,146852,,150,False,0,,
unannotated,unann,3853,p2_1,147453,,150,True,1,457.0,
unannotated,unann,3854,p2_1,148441,,150,False,0,,
unannotated,unann,3855,p2_1,149052,,150,False,0,,
unannotated,unann,3856,p2_1,149685,,150,False,0,,
unannotated,unann,3857,p2_1,150317,,150,False,0,,
unannotated,unann,3858,p2_1,150951,,150,False,0,,
unannotated,unann,3859,p2_1,151588,,150,False,0,,
unannotated,unann,3860,p2_1,152226,,150,False,0,,
unannotated,unann,3861,p2_1,152855,,150,False,0,,
unannotated,unann,3862,p2_1,153494,,150,False,0,,
unannotated,unann,3863,p2_1,154120,,150,True,1,425.0,
unannotated,unann,3864,p2_1,155450,,150,False,0,,
unannotated,unann,3865,p2_1,156096,,150,False,0,,
unannotated,unann,3866,p2_1,156528,,150,False,0,,
unannotated,unann,3867,p2_1,157134,,150,False,0,,
unannotated,unann,3868,p2_1,157734,,150,False,0,,
unannotated,unann,3869,p2_1,158335,,150,False,0,,
unannotated,unann,3870,p2_1,158815,,150,False,0,,
unannotated,unann,3871,p2_1,159410,,150,False,0,,
unannotated,unann,3872,p2_1,160051,,150,False,0,,
unannotated,unann,3873,p2_1,160694,,150,True,1,475.0,
unannotated,unann,3874,p2_1,161987,,150,False,0,,
unannotated,unann,3875,p2_1,162637,,150,False,0,,
unannotated,unann,3876,p2_1,163298,,150,False,0,,
unannotated,unann,3877,p2_1,163947,,150,False,0,,
unannotated,unann,3878,p2_1,164602,,150,False,0,,
unannotated,unann,3879,p2_1,165234,,150,False,0,,
unannotated,unann,3880,p2_1,165830,,150,False,0,,
unannotated,unann,3881,p2_1,166406,,150,False,0,,
unannotated,unann,3882,p2_1,167007,,150,False,0,,
unannotated,unann,3883,p2_1,167630,,150,True,1,420.0,
unannotated,unann,3884,p2_1,169136,,150,False,0,,
unannotated,unann,3885,p2_1,169776,,150,False,0,,
unannotated,unann,3886,p2_1,170386,,150,False,0,,
unannotated,unann,3887,p2_1,170982,,150,False,0,,
unannotated,unann,3888,p2_1,171557,,150,False,0,,
unannotated,unann,3889,p2_1,172159,,150,False,0,,
unannotated,unann,3890,p2_1,172763,,150,False,0,,
unannotated,unann,3891,p2_1,173362,,150,False,0,,
unannotated,unann,3892,p2_1,173959,,150,False,0,,
unannotated,unann,3893,p2_1,174558,,150,True,1,484.0,
unannotated,unann,3894,p2_1,175606,,150,False,0,,
unannotated,unann,3895,p2_1,176239,,150,False,0,,
unannotated,unann,3896,p2_1,176893,,150,False,0,,
unannotated,unann,3897,p2_1,177539,,150,False,0,,
unannotated,unann,3898,p2_1,178174,,150,False,0,,
unannotated,unann,3899,p2_1,178770,,150,False,0,,
unannotated,unann,3900,p2_1,179344,,150,False,0,,
unannotated,unann,3901,p2_1,179947,,150,False,0,,
unannotated,unann,3902,p2_1,180574,,150,False,0,,
unannotated,unann,3903,p2_1,181172,,150,False,0,,
unannotated,unann,3904,p2_1,181746,,150,False,0,,
unannotated,unann,3905,p2_1,182719,,150,False,0,,
unannotated,unann,3906,p2_1,183360,,150,False,0,,
unannotated,unann,3907,p2_1,184008,,150,False,0,,
unannotated,unann,3908,p2_1,184649,,150,False,0,,
unannotated,unann,3909,p2_1,185292,,150,False,0,,
unannotated,unann,3910,p2_1,185939,,150,False,0,,
unannotated,unann,3911,p2_1,186587,,150,False,0,,
unannotated,unann,3912,p2_1,187236,,150,False,0,,
unannotated,unann,3913,p2_1,187887,,150,False,0,,
unannotated,unann,3914,p2_1,188542,,150,False,0,,
unannotated,unann,3915,p2_1,189203,,150,False,0,,
unannotated,unann,3916,p2_1,189861,,150,False,0,,
unannotated,unann,3917,p2_1,190515,,150,False,0,,
unannotated,unann,3918,p2_1,191168,,150,False,0,,
unannotated,unann,3919,p2_1,191818,,150,False,0,,
unannotated,unann,3920,p2_1,192475,,150,False,0,,
unannotated,unann,3921,p2_1,193134,,150,False,0,,
unannotated,unann,3922,p2_1,193793,,150,False,0,,
unannotated,unann,3923,p2_1,194451,,150,False,0,,
unannotated,unann,3924,p2_1,195106,,150,False,0,,
unannotated,unann,3925,p2_1,195769,,150,False,0,,
unannotated,unann,3926,p2_1,196431,,150,False,0,,
unannotated,unann,3927,p2_1,196985,,150,False,0,,
unannotated,unann,3928,p2_1,197565,,150,False,0,,
unannotated,unann,3929,p2_1,198189,,150,False,0,,
unannotated,unann,3930,p2_1,198768,,150,False,0,,
unannotated,unann,3931,p2_1,199369,,150,False,0,,
unannotated,unann,3932,p2_1,199968,,150,False,0,,
unannotated,unann,3933,p2_1,200473,,150,False,0,,
unannotated,unann,3934,p2_1,201042,,150,True,1,549.0,
unannotated,unann,3935,p2_1,201441,,150,True,1,531.0,
unannotated,unann,3936,p2_1,202358,,150,False,0,,
unannotated,unann,3937,p2_1,202968,,150,False,0,,
unannotated,unann,3938,p2_1,203603,,150,False,0,,
unannotated,unann,3939,p2_1,204237,,150,False,0,,
unannotated,unann,3940,p2_1,204870,,150,False,0,,
unannotated,unann,3941,p2_1,205506,,150,False,0,,
unannotated,unann,3942,p2_1,206146,,150,False,0,,
unannotated,unann,3943,p2_1,206785,,150,False,0,,
unannotated,unann,3944,p2_1,207427,,150,False,0,,
unannotated,unann,3945,p2_1,208061,,150,False,0,,
unannotated,unann,3946,p2_1,208699,,150,False,0,,
unannotated,unann,3947,p2_1,209325,,150,False,0,,
unannotated,unann,3948,p2_1,209923,,150,False,0,,
unannotated,unann,3949,p2_1,210494,,150,False,0,,
unannotated,unann,3950,p2_1,211096,,150,False,0,,
unannotated,unann,3951,p2_1,211720,,150,True,1,423.0,
unannotated,unann,3952,p2_1,211993,,150,True,1,522.0,
unannotated,unann,3953,p2_1,213200,,150,False,0,,
unannotated,unann,3954,p2_1,213835,,150,False,0,,
unannotated,unann,3955,p2_1,214477,,150,False,0,,
unannotated,unann,3956,p2_1,215115,,150,False,0,,
unannotated,unann,3957,p2_1,215760,,150,False,0,,
unannotated,unann,3958,p2_1,216406,,150,False,0,,
unannotated,unann,3959,p2_1,217055,,150,False,0,,
unannotated,unann,3960,p2_1,217706,,150,False,0,,
unannotated,unann,3961,p2_1,218361,,150,False,0,,
unannotated,unann,3962,p2_1,219017,,150,False,0,,
unannotated,unann,3963,p2_1,219675,,150,False,0,,
unannotated,unann,3964,p2_1,220332,,150,False,0,,
unannotated,unann,3965,p2_1,220991,,150,False,0,,
unannotated,unann,3966,p2_1,221653,,150,False,0,,
unannotated,unann,3967,p2_1,222317,,150,False,0,,
unannotated,unann,3968,p2_1,222977,,150,False,0,,
unannotated,unann,3969,p2_1,223635,,150,False,0,,
unannotated,unann,3970,p2_1,224290,,150,False,0,,
unannotated,unann,3971,p2_1,224949,,150,False,0,,
unannotated,unann,3972,p2_1,225611,,150,False,0,,
unannotated,unann,3973,p2_1,226274,,150,False,0,,
unannotated,unann,3974,p2_1,226936,,150,False,0,,
unannotated,unann,3975,p2_1,227604,,150,False,0,,
unannotated,unann,3976,p2_1,228270,,150,False,0,,
unannotated,unann,3977,p2_1,228939,,150,False,0,,
unannotated,unann,3978,p2_1,229607,,150,False,0,,
unannotated,unann,3979,p2_1,230274,,150,False,0,,
unannotated,unann,3980,p2_1,230939,,150,False,0,,
unannotated,unann,3981,p2_1,231533,,150,False,0,,
unannotated,unann,3982,p2_1,232110,,150,False,0,,
unannotated,unann,3983,p2_1,232740,,150,True,1,422.0,
unannotated,unann,3984,p2_1,233012,,150,True,1,508.0,
unannotated,unann,3985,p2_1,234270,,150,False,0,,
unannotated,unann,3986,p2_1,234919,,150,False,0,,
unannotated,unann,3987,p2_1,235581,,150,False,0,,
unannotated,unann,3988,p2_1,236232,,150,False,0,,
unannotated,unann,3989,p2_1,236889,,150,False,0,,
unannotated,unann,3990,p2_1,237531,,150,False,0,,
unannotated,unann,3991,p2_1,238127,,150,False,0,,
unannotated,unann,3992,p2_1,238700,,150,False,0,,
unannotated,unann,3993,p2_1,239304,,150,False,0,,
unannotated,unann,3994,p2_1,239931,,150,True,1,420.0,
unannotated,unann,3995,p2_1,240201,,150,True,1,503.0,
unannotated,unann,3996,p2_1,241420,,150,False,0,,
unannotated,unann,3997,p2_1,242064,,150,True,1,520.0,
unannotated,unann,3998,p2_1,242434,,150,False,0,,
unannotated,unann,3999,p2_1,243038,,150,False,0,,
unannotated,unann,4000,p2_1,243636,,150,False,0,,
unannotated,unann,4001,p2_1,244262,,150,False,0,,
unannotated,unann,4002,p2_1,244721,,150,False,0,,
unannotated,unann,4003,p2_1,245309,,150,False,0,,
unannotated,unann,4004,p2_1,245944,,150,False,0,,
unannotated,unann,4005,p2_1,246592,,150,True,1,473.0,
unannotated,unann,4006,p2_1,246915,,150,True,1,516.0,
unannotated,unann,4007,p2_1,247902,,150,False,0,,
unannotated,unann,4008,p2_1,248541,,150,False,0,,
unannotated,unann,4009,p2_1,249207,,150,False,0,,
unannotated,unann,4010,p2_1,249713,,150,False,0,,
unannotated,unann,4011,p2_1,250343,,150,False,0,,
unannotated,unann,4012,p2_1,250941,,150,False,0,,
unannotated,unann,4013,p2_1,251515,,150,False,0,,
unannotated,unann,4014,p2_1,252142,,150,False,0,,
unannotated,unann,4015,p2_1,252606,,150,False,0,,
unannotated,unann,4016,p2_1,253240,,150,False,0,,
unannotated,unann,4017,p2_1,253896,,150,True,1,462.0,
unannotated,unann,4018,p2_1,254208,,150,True,1,466.0,
unannotated,unann,4019,p2_1,255238,,150,False,0,,
unannotated,unann,4020,p2_1,255894,,150,False,0,,
unannotated,unann,4021,p2_1,256372,,150,False,0,,
unannotated,unann,4022,p2_1,256977,,150,False,0,,
unannotated,unann,4023,p2_1,257576,,150,False,0,,
unannotated,unann,4024,p2_1,258201,,150,False,0,,
unannotated,unann,4025,p2_1,258668,,150,False,0,,
unannotated,unann,4026,p2_1,259308,,150,False,0,,
unannotated,unann,4027,p2_1,259939,,150,False,0,,
unannotated,unann,4028,p2_1,260579,,150,True,1,443.0,
unannotated,unann,4029,p2_1,260872,,150,True,1,448.0,
unannotated,unann,4030,p2_1,261980,,150,False,0,,
unannotated,unann,4031,p2_1,262636,,150,False,0,,
unannotated,unann,4032,p2_1,263318,,150,False,0,,
unannotated,unann,4033,p2_1,264005,,150,False,0,,
unannotated,unann,4034,p2_1,264678,,150,False,0,,
unannotated,unann,4035,p2_1,265298,,150,False,0,,
unannotated,unann,4036,p2_1,265872,,150,False,0,,
unannotated,unann,4037,p2_1,266497,,150,False,0,,
unannotated,unann,4038,p2_1,267077,,150,True,1,447.0,
unannotated,unann,4039,p2_1,267374,,150,True,1,435.0,
unannotated,unann,4040,p2_1,268112,,150,False,0,,
unannotated,unann,4041,p2_1,268772,,150,False,0,,
unannotated,unann,4042,p2_1,269378,,150,False,0,,
unannotated,unann,4043,p2_1,269997,,150,False,0,,
unannotated,unann,4044,p2_1,270572,,150,False,0,,
unannotated,unann,4045,p2_1,271179,,150,False,0,,
unannotated,unann,4046,p2_1,271782,,150,False,0,,
unannotated,unann,4047,p2_1,272380,,150,False,0,,
unannotated,unann,4048,p2_1,272981,,150,False,0,,
unannotated,unann,4049,p2_1,273490,,150,True,1,510.0,
unannotated,unann,4050,p2_1,273850,,150,True,1,450.0,
unannotated,unann,4051,p2_1,274749,,150,False,0,,
unannotated,unann,4052,p2_1,275167,,150,False,0,,
unannotated,unann,4053,p2_1,275989,,150,False,0,,
unannotated,unann,4054,p2_1,276625,,150,False,0,,
unannotated,unann,4055,p2_1,277237,,150,False,0,,
unannotated,unann,4056,p2_1,277855,,150,False,0,,
unannotated,unann,4057,p2_1,278429,,150,False,0,,
unannotated,unann,4058,p2_1,279029,,150,False,0,,
unannotated,unann,4059,p2_1,279654,,150,False,0,,
unannotated,unann,4060,p2_1,280230,,150,True,1,446.0,
unannotated,unann,4061,p2_1,280526,,150,True,2,279.0,
unannotated,unann,4062,p2_1,280655,,150,True,2,21.0,
unannotated,unann,4063,p2_1,281189,,150,False,0,,
unannotated,unann,4064,p2_1,281826,,150,False,0,,
unannotated,unann,4065,p2_1,282454,,150,False,0,,
unannotated,unann,4066,p2_1,283091,,150,False,0,,
unannotated,unann,4067,p2_1,283734,,150,False,0,,
unannotated,unann,4068,p2_1,284365,,150,False,0,,
unannotated,unann,4069,p2_1,285025,,150,False,0,,
unannotated,unann,4070,p2_1,285671,,150,False,0,,
unannotated,unann,4071,p2_1,286313,,150,False,0,,
unannotated,unann,4072,p2_1,286939,,150,False,0,,
unannotated,unann,4073,p2_1,287535,,150,True,1,418.0,
unannotated,unann,4074,p2_1,287803,,150,True,2,288.0,
unannotated,unann,4075,p2_1,287941,,150,True,2,285.0,
unannotated,unann,4076,p2_1,288930,,150,False,0,,
unannotated,unann,4077,p2_1,289589,,150,False,0,,
unannotated,unann,4078,p2_1,290250,,150,False,0,,
unannotated,unann,4079,p2_1,290894,,150,False,0,,
unannotated,unann,4080,p2_1,291544,,150,False,0,,
unannotated,unann,4081,p2_1,292188,,150,False,0,,
unannotated,unann,4082,p2_1,292784,,150,False,0,,
unannotated,unann,4083,p2_1,293357,,150,False,0,,
unannotated,unann,4084,p2_1,293956,,150,False,0,,
unannotated,unann,4085,p2_1,294580,,150,True,1,422.0,
unannotated,unann,4086,p2_1,294852,,150,True,2,281.0,
unannotated,unann,4087,p2_1,294983,,150,True,2,19.0,
unannotated,unann,4088,p2_1,295491,,150,False,0,,
unannotated,unann,4089,p2_1,296140,,150,False,0,,
unannotated,unann,4090,p2_1,296791,,150,False,0,,
unannotated,unann,4091,p2_1,297449,,150,True,1,493.0,
unannotated,unann,4092,p2_1,297792,,150,False,0,,
unannotated,unann,4093,p2_1,298419,,150,False,0,,
unannotated,unann,4094,p2_1,299022,,150,False,0,,
unannotated,unann,4095,p2_1,299486,,150,False,0,,
